customer_id,customer_fname,customer_lname,customer_email,customer_pwd,customer_street,customer_city,customer_state,zip_code,number_of_orders,voice_mail_active
10369,Terry,Smith,XXXXXXXXX,XXXXXXXXX,5782 Dewy Ridge,Tucson,AZ,85710,0,no
10370,Mary,Mcintosh,XXXXXXXXX,XXXXXXXXX,1285 Green Valley,Caguas,PR,725,0,no
10371,Joseph,Smith,XXXXXXXXX,XXXXXXXXX,9128 Little Cloud Bay,Mount Prospect,IL,60056,0,no
10372,Amber,Martin,XXXXXXXXX,XXXXXXXXX,6481 Golden Island,Caguas,PR,725,0,no
10373,Mary,Morrison,XXXXXXXXX,XXXXXXXXX,5583 Burning Zephyr Mall,Brandon,FL,33511,0,no
10374,Barbara,Smith,XXXXXXXXX,XXXXXXXXX,8497 Easy Log Parade,Rego Park,NY,11374,0,no
10375,Joan,James,XXXXXXXXX,XXXXXXXXX,2585 Silent Autumn Landing,Caguas,PR,725,21,yes
10376,Mary,Davidson,XXXXXXXXX,XXXXXXXXX,182 Indian Horse Diversion,Yuma,AZ,85364,0,no
10377,Anna,Smith,XXXXXXXXX,XXXXXXXXX,1077 Middle River Heights,Caguas,PR,725,0,no
10378,Mary,Bradley,XXXXXXXXX,XXXXXXXXX,9800 Lazy Fox Isle,Forest Hills,NY,11375,0,no
10379,Robert,Burnett,XXXXXXXXX,XXXXXXXXX,5344 Lazy Beach,North Hollywood,CA,91606,0,no
10380,Mary,Smith,XXXXXXXXX,XXXXXXXXX,5509 Red Quail Wood,Caguas,PR,725,0,no
10381,Tyler,Martinez,XXXXXXXXX,XXXXXXXXX,5193 Round Mountain,Long Beach,CA,90805,0,no
10382,Mary,Romero,XXXXXXXXX,XXXXXXXXX,6312 Quaking Panda Wood,Santa Ana,CA,92707,0,no
10383,Martha,Smith,XXXXXXXXX,XXXXXXXXX,7558 Cotton Log Stead,Greeley,CO,80631,22,yes
10384,Mary,Wiley,XXXXXXXXX,XXXXXXXXX,8298 Round Brook Circuit,Caguas,PR,725,0,no
10385,Jeffrey,Smith,XXXXXXXXX,XXXXXXXXX,5319 Fallen Wagon  Pike,West Covina,CA,91790,0,no
10386,Theresa,Burns,XXXXXXXXX,XXXXXXXXX,1735 Shady Robin Cape,Caguas,PR,725,0,no
10387,Mary,Wheeler,XXXXXXXXX,XXXXXXXXX,7922 Iron Oak Gardens,New York,NY,10128,0,no
10388,William,Smith,XXXXXXXXX,XXXXXXXXX,268 Pleasant Abbey,Fort Lauderdale,FL,33324,0,no
10389,Daniel,Jackson,XXXXXXXXX,XXXXXXXXX,3996 Crystal Zephyr Swale,Caguas,PR,725,0,no
10390,Anthony,Stevenson,XXXXXXXXX,XXXXXXXXX,4055 Fallen Log Village,Hialeah,FL,33012,0,no
10391,Mary,Smith,XXXXXXXXX,XXXXXXXXX,7800 Hazy Lake Acres,Caguas,PR,725,0,no
10392,Robert,Rodriguez,XXXXXXXXX,XXXXXXXXX,8445 Noble Quail Downs,Gardena,CA,90247,0,no
10393,Barbara,Hogan,XXXXXXXXX,XXXXXXXXX,8961 Hidden Embers Bay,Caguas,PR,725,0,no
10394,Mary,Smith,XXXXXXXXX,XXXXXXXXX,4806 Sunny Forest Heath,Chicago,IL,60629,0,no
10395,Mary,Lewis,XXXXXXXXX,XXXXXXXXX,236 Dusty Bay,Troy,NY,12180,22,yes
10396,Steven,Wood,XXXXXXXXX,XXXXXXXXX,8832 Quiet Manor,Elmhurst,IL,60126,0,no
10397,Henry,Kelley,XXXXXXXXX,XXXXXXXXX,9393 Velvet Horse Row,Caguas,PR,725,0,no
10398,Mary,Pierce,XXXXXXXXX,XXXXXXXXX,4895 Green Jetty,Stamford,CT,6902,0,no
10399,Kevin,Smith,XXXXXXXXX,XXXXXXXXX,4280 Hazy Cloud Trail,Caguas,PR,725,0,no
10400,Carl,Warner,XXXXXXXXX,XXXXXXXXX,191 Dusty Point,Denver,CO,80219,31,yes
10401,Mary,Smith,XXXXXXXXX,XXXXXXXXX,5284 Quiet Field,Caguas,PR,725,0,no
10402,Lori,Mendoza,XXXXXXXXX,XXXXXXXXX,1799 Easy Woods,Fontana,CA,92336,26,yes
10403,Mary,Noble,XXXXXXXXX,XXXXXXXXX,1469 Dewy Berry Road,Caguas,PR,725,0,no
10404,Tyler,Smith,XXXXXXXXX,XXXXXXXXX,6447 Indian Alley,Pico Rivera,CA,90660,0,no
10405,Mary,Durham,XXXXXXXXX,XXXXXXXXX,5293 Emerald Concession,Houston,TX,77072,0,no
10406,Michael,Smith,XXXXXXXXX,XXXXXXXXX,8081 Cozy Edge,Caguas,PR,725,0,no
10407,William,Clay,XXXXXXXXX,XXXXXXXXX,8470 Amber Street,West Chester,PA,19382,0,no
10408,Sandra,Smith,XXXXXXXXX,XXXXXXXXX,8706 Harvest Green,Los Angeles,CA,90027,0,no
10409,Alan,Avila,XXXXXXXXX,XXXXXXXXX,7773 Cinder Timber Island,Caguas,PR,725,0,no
10410,Randy,Smith,XXXXXXXXX,XXXXXXXXX,6566 Iron Anchor Circle,Santa Ana,CA,92705,0,no
10411,Mary,Mcdonald,XXXXXXXXX,XXXXXXXXX,8924 Wishing Branch By-pass,Caguas,PR,725,0,no
10412,Jean,Hartman,XXXXXXXXX,XXXXXXXXX,5802 Rocky Bluff Gardens,Vega Baja,PR,693,0,no
10413,Mary,Smith,XXXXXXXXX,XXXXXXXXX,9526 Bright Heath,Caguas,PR,725,0,no
10414,William,Cunningham,XXXXXXXXX,XXXXXXXXX,2337 Middle Embers Campus,Eugene,OR,97405,0,no
10415,Melissa,Griffith,XXXXXXXXX,XXXXXXXXX,6223 Cotton Forest Estates,Caguas,PR,725,0,no
10416,Mary,Goodwin,XXXXXXXXX,XXXXXXXXX,2476 Grand Leaf Townline,Catonsville,MD,21228,0,no
10417,Kyle,Smith,XXXXXXXXX,XXXXXXXXX,3668 Golden Rise Round,Caguas,PR,725,0,no
10418,Mary,Arroyo,XXXXXXXXX,XXXXXXXXX,8344 Hazy Bear Diversion,Brooklyn,NY,11209,34,yes
10419,Jerry,Smith,XXXXXXXXX,XXXXXXXXX,4702 Velvet Mountain Villas,Beaverton,OR,97006,0,no
10420,Mary,Petty,XXXXXXXXX,XXXXXXXXX,5480 Clear Branch Round,Plainfield,NJ,7060,28,yes
10421,Rebecca,Smith,XXXXXXXXX,XXXXXXXXX,3282 Bright Cider Byway,Caguas,PR,725,0,no
10422,Mary,Howell,XXXXXXXXX,XXXXXXXXX,5325 Lost Horse Mews,Chicago,IL,60616,0,no
10423,Mary,Rios,XXXXXXXXX,XXXXXXXXX,3941 Blue By-pass,Caguas,PR,725,45,yes
10424,Beverly,Smith,XXXXXXXXX,XXXXXXXXX,9539 Rustic River Gardens,Philadelphia,PA,19149,16,yes
10425,Mary,Brooks,XXXXXXXXX,XXXXXXXXX,1071 Merry Carrefour,Jersey City,NJ,7307,0,no
10426,Patrick,Flynn,XXXXXXXXX,XXXXXXXXX,6900 Misty Meadow,Caguas,PR,725,0,no
10427,Mary,Smith,XXXXXXXXX,XXXXXXXXX,7500 Wishing Brook Grove,Powder Springs,GA,30127,40,yes
10428,Tammy,Chavez,XXXXXXXXX,XXXXXXXXX,3200 Sunny Grove Jetty,Caguas,PR,725,0,no
10429,Mary,Weaver,XXXXXXXXX,XXXXXXXXX,5842 Thunder Zephyr Pointe,Miami,FL,33162,0,no
10430,Katherine,Silva,XXXXXXXXX,XXXXXXXXX,8249 Misty End,Caguas,PR,725,0,no
10431,Mary,Smith,XXXXXXXXX,XXXXXXXXX,9226 Emerald Pony Farm,South Gate,CA,90280,0,no
10432,Mary,White,XXXXXXXXX,XXXXXXXXX,3772 Cotton Barn Stead,Bristol,CT,6010,0,no
10433,Elizabeth,Ball,XXXXXXXXX,XXXXXXXXX,18 Golden Point,Houston,TX,77080,0,no
10434,Ann,Smith,XXXXXXXXX,XXXXXXXXX,4149 Thunder Goose Wynd,Caguas,PR,725,31,yes
10435,Mary,Jackson,XXXXXXXXX,XXXXXXXXX,5104 Iron Log Limits,Hawthorne,CA,90250,29,yes
10436,Eric,King,XXXXXXXXX,XXXXXXXXX,2538 Quaking Hills Ramp,New York,NY,10029,0,no
10437,Mary,Graham,XXXXXXXXX,XXXXXXXXX,3493 Dewy Loop,San Francisco,CA,94110,0,no
10438,Barbara,Johnston,XXXXXXXXX,XXXXXXXXX,872 Bright Leaf Vista,North Richland Hills,TX,76180,0,no
10439,Emma,Smith,XXXXXXXXX,XXXXXXXXX,1465 Clear Elk Diversion,Caguas,PR,725,0,no
10440,Mary,Sellers,XXXXXXXXX,XXXXXXXXX,4293 Dewy Circuit,Lakewood,NJ,8701,27,yes
10441,Jesse,Smith,XXXXXXXXX,XXXXXXXXX,9916 Misty Downs,Caguas,PR,725,0,no
10442,Mary,Hall,XXXXXXXXX,XXXXXXXXX,5184 Easy Grove Passage,Quincy,IL,62301,29,yes
10443,Eric,Smith,XXXXXXXXX,XXXXXXXXX,3378 Old Drive,Caguas,PR,725,0,no
10444,Gregory,Lopez,XXXXXXXXX,XXXXXXXXX,72 Noble Path,Brooklyn,NY,11230,0,no
10445,Mary,Reed,XXXXXXXXX,XXXXXXXXX,2901 Easy Pond Arbor,Caguas,PR,725,0,no
10446,Christina,Krause,XXXXXXXXX,XXXXXXXXX,8823 Quiet Brook Port,Cumberland,MD,21502,0,no
10447,Mary,Smith,XXXXXXXXX,XXXXXXXXX,5438 Rustic Arbor,Caguas,PR,725,0,no
10448,Nancy,Gilbert,XXXXXXXXX,XXXXXXXXX,6540 Hidden Dale,Dallas,TX,75227,0,no
10449,Mary,Smith,XXXXXXXXX,XXXXXXXXX,5325 Amber Blossom Way,Caguas,PR,725,21,yes
10450,Margaret,Smith,XXXXXXXXX,XXXXXXXXX,4775 Wishing Nook,Tucson,AZ,85746,0,no
10451,Anthony,Soto,XXXXXXXXX,XXXXXXXXX,937 Golden Carrefour,Caguas,PR,725,23,yes
10452,Mary,Smith,XXXXXXXXX,XXXXXXXXX,6306 Broad Rise Acres,Gilroy,CA,95020,0,no
10453,Elizabeth,Brewer,XXXXXXXXX,XXXXXXXXX,872 Bright Leaf Vista,Caguas,PR,725,20,yes
10454,Anthony,Leblanc,XXXXXXXXX,XXXXXXXXX,4806 Sunny Forest Heath,Milpitas,CA,95035,0,no
10455,Kenneth,Oconnell,XXXXXXXXX,XXXXXXXXX,5261 Harvest Round,Caguas,PR,725,0,no
10456,Mary,Smith,XXXXXXXXX,XXXXXXXXX,7551 Old Prairie Grounds,Los Angeles,CA,90044,0,no
10457,Elizabeth,Watkins,XXXXXXXXX,XXXXXXXXX,5034 Silver View Island,Caguas,PR,725,0,no
10458,Mary,Estrada,XXXXXXXXX,XXXXXXXXX,7509 Noble Gate,Oceanside,CA,92054,28,yes
10459,Jason,Smith,XXXXXXXXX,XXXXXXXXX,1213 Quaking Plaza,El Paso,TX,79924,0,no
10460,Mary,Morrison,XXXXXXXXX,XXXXXXXXX,4551 Blue Quay,New Braunfels,TX,78130,0,no
10461,Jessica,Weber,XXXXXXXXX,XXXXXXXXX,1214 Dusty Crescent,Caguas,PR,725,0,no
10462,Carolyn,Smith,XXXXXXXXX,XXXXXXXXX,1020 Stony Loop,West Lafayette,IN,47906,18,yes
10463,Mary,Graham,XXXXXXXXX,XXXXXXXXX,4106 Green Deer Way,Lancaster,PA,17601,0,no
10464,Emily,Smith,XXXXXXXXX,XXXXXXXXX,5759 Cotton Creek Crossing,Caguas,PR,725,23,yes
10465,Cynthia,Spence,XXXXXXXXX,XXXXXXXXX,7971 Foggy Highway,San Diego,CA,92105,0,no
10466,Mary,Smith,XXXXXXXXX,XXXXXXXXX,2857 Honey Terrace,Escondido,CA,92025,36,yes
10467,Janet,Sandoval,XXXXXXXXX,XXXXXXXXX,2580 Dewy Circle,Caguas,PR,725,0,no
10468,Mary,Smith,XXXXXXXXX,XXXXXXXXX,8428 Honey Freeway,Chicago,IL,60609,32,yes
10469,Melissa,Jackson,XXXXXXXXX,XXXXXXXXX,7924 Wishing Nook,Los Angeles,CA,90034,34,yes
10470,Crystal,Molina,XXXXXXXXX,XXXXXXXXX,3440 Noble Grounds,Greensboro,NC,27410,0,no
10471,Mary,Smith,XXXXXXXXX,XXXXXXXXX,3909 Amber Canyon,Caguas,PR,725,0,no
10472,Margaret,Cook,XXXXXXXXX,XXXXXXXXX,7007 Emerald Autoroute,Bakersfield,CA,93307,0,no
10473,Betty,Hartman,XXXXXXXXX,XXXXXXXXX,5042 Sleepy Farm,Caguas,PR,725,33,yes
10474,Benjamin,Case,XXXXXXXXX,XXXXXXXXX,125 Easy Lake Close,Stockton,CA,95206,20,yes
10475,Mary,Smith,XXXXXXXXX,XXXXXXXXX,236 Harvest Diversion,Caguas,PR,725,0,no
10476,John,Hodges,XXXXXXXXX,XXXXXXXXX,2954 Blue Anchor Port,Cerritos,CA,90703,0,no
10477,Mary,Holder,XXXXXXXXX,XXXXXXXXX,7649 Noble Wynd,Caguas,PR,725,23,yes
10478,Aaron,Smith,XXXXXXXXX,XXXXXXXXX,3696 Dewy Sky Ledge,Salt Lake City,UT,84120,0,no
10479,Mary,Gaines,XXXXXXXXX,XXXXXXXXX,9340 Stony Woods,Caguas,PR,725,0,no
10480,Robert,Smith,XXXXXXXXX,XXXXXXXXX,786 Lost Horse Plaza,Chicago,IL,60647,0,no
10481,Nicole,Baker,XXXXXXXXX,XXXXXXXXX,4089 Tawny Prairie Thicket,Ithaca,NY,14850,0,no
10482,Mary,Rivera,XXXXXXXXX,XXXXXXXXX,4992 Jagged Barn Close,Caguas,PR,725,0,no
10483,Barbara,Foster,XXXXXXXXX,XXXXXXXXX,1497 Little Walk,Porterville,CA,93257,0,no
10484,Gregory,Carroll,XXXXXXXXX,XXXXXXXXX,5213 Noble Bluff Grounds,Aurora,IL,60506,0,no
10485,Mary,Smith,XXXXXXXXX,XXXXXXXXX,9470 Shady View Bend,Caguas,PR,725,16,yes
10486,Ronald,Ballard,XXXXXXXXX,XXXXXXXXX,5271 Quaking Wood,Chicago,IL,60613,0,no
10487,Juan,Moyer,XXXXXXXXX,XXXXXXXXX,9089 Round Willow Route,Caguas,PR,725,0,no
10488,Mary,Bonilla,XXXXXXXXX,XXXXXXXXX,5098 Amber Range,Miami,FL,33175,0,no
10489,Jeffrey,Smith,XXXXXXXXX,XXXXXXXXX,92 Hidden Hill,Washington,DC,20009,0,no
10490,Brenda,Ramirez,XXXXXXXXX,XXXXXXXXX,4850 Sunny Willow Passage,Caguas,PR,725,0,no
10491,Nicole,James,XXXXXXXXX,XXXXXXXXX,3499 Golden Ridge,Westland,MI,48185,0,no
10492,Mary,Smith,XXXXXXXXX,XXXXXXXXX,866 Burning Street,Caguas,PR,725,0,no
10493,Frances,Taylor,XXXXXXXXX,XXXXXXXXX,2923 Hazy Autoroute,Chicago,IL,60613,33,yes
10494,Mary,Hernandez,XXXXXXXXX,XXXXXXXXX,4015 Honey Fawn Chase,East Brunswick,NJ,8816,0,no
10495,Janet,Gentry,XXXXXXXXX,XXXXXXXXX,9627 Honey Trail,Caguas,PR,725,0,no
10496,Mary,Smith,XXXXXXXXX,XXXXXXXXX,7694 Umber Terrace,Longview,WA,98632,36,yes
10497,Justin,Pena,XXXXXXXXX,XXXXXXXXX,7869 Round Cider Square,Caguas,PR,725,0,no
10498,Mary,Smith,XXXXXXXXX,XXXXXXXXX,417 Quiet Grove Ramp,Corona,NY,11368,0,no
10499,Theresa,Little,XXXXXXXXX,XXXXXXXXX,1865 Bright Dale Walk,Princeton,NJ,8540,0,no
10500,Mary,Smith,XXXXXXXXX,XXXXXXXXX,1800 Tawny Zephyr Terrace,Caguas,PR,725,23,yes
10501,Jennifer,Richardson,XXXXXXXXX,XXXXXXXXX,6499 Lost Promenade,Plymouth,MA,2360,28,yes
10502,Gloria,Joyce,XXXXXXXXX,XXXXXXXXX,9228 Honey Branch Green,Caguas,PR,725,0,no
10503,Janice,Smith,XXXXXXXXX,XXXXXXXXX,1995 Little Brook Thicket,Dallas,TX,75220,26,yes
10504,Mary,Hill,XXXXXXXXX,XXXXXXXXX,5985 Dusty Oak Byway,Caguas,PR,725,0,no
10505,Eugene,Wu,XXXXXXXXX,XXXXXXXXX,8968 Tawny Forest Estates,Bell Gardens,CA,90201,0,no
10506,Mary,Smith,XXXXXXXXX,XXXXXXXXX,9767 Tawny Nook,Wayne,NJ,7470,31,yes
10507,Nancy,Martin,XXXXXXXXX,XXXXXXXXX,2954 Blue Anchor Port,Caguas,PR,725,0,no
10508,Angela,Meadows,XXXXXXXXX,XXXXXXXXX,852 Green Private,Los Angeles,CA,90011,24,yes
10509,Mary,Smith,XXXXXXXXX,XXXXXXXXX,5274 Easy Beach,Columbus,OH,43230,26,yes
10510,Kevin,Knapp,XXXXXXXXX,XXXXXXXXX,8549 Dusty View Mountain,Virginia Beach,VA,23455,17,yes
10511,Katherine,Smith,XXXXXXXXX,XXXXXXXXX,6127 Pleasant Wagon  Campus,Caguas,PR,725,0,no
10512,Mary,Brown,XXXXXXXXX,XXXXXXXXX,469 Middle Berry Abbey,Brooklyn,NY,11201,0,no
10513,Sandra,Garcia,XXXXXXXXX,XXXXXXXXX,4581 Umber Lake Pathway,Caguas,PR,725,30,yes
10514,Mary,Page,XXXXXXXXX,XXXXXXXXX,1174 Merry Zephyr Impasse,Riverside,CA,92503,29,yes
10515,David,Smith,XXXXXXXXX,XXXXXXXXX,1599 Old Goose Square,New Orleans,LA,70122,14,yes
10516,Donald,Lyons,XXXXXXXXX,XXXXXXXXX,7353 Colonial Embers Lane,Buffalo,NY,14215,0,no
10517,Mary,Smith,XXXXXXXXX,XXXXXXXXX,3261 Heather Estates,Caguas,PR,725,0,no
10518,Jesse,Dawson,XXXXXXXXX,XXXXXXXXX,9335 Sleepy Meadow,Rialto,CA,92376,0,no
10519,Mary,Smith,XXXXXXXXX,XXXXXXXXX,4110 Quaking Abbey,Caguas,PR,725,0,no
10520,Jeremy,Williams,XXXXXXXXX,XXXXXXXXX,4149 Gentle Log Cape,Kent,WA,98031,0,no
10521,Mary,Wood,XXXXXXXXX,XXXXXXXXX,9366 Silent Nectar Highway,Caguas,PR,725,0,no
10522,Andrew,Smith,XXXXXXXXX,XXXXXXXXX,4863 Cinder Pointe,Chicago,IL,60620,27,yes
10523,Mary,Rose,XXXXXXXXX,XXXXXXXXX,4472 Dewy Campus,Chicago,IL,60634,0,no
10524,Sharon,Smith,XXXXXXXXX,XXXXXXXXX,190 Heather View,Asheboro,NC,27203,0,no
10525,Mary,Lopez,XXXXXXXXX,XXXXXXXXX,9879 Indian Panda Square,Caguas,PR,725,0,no
10526,Margaret,Juarez,XXXXXXXXX,XXXXXXXXX,5364 Blue Blossom Jetty,Citrus Heights,CA,95610,0,no
10527,Billy,Sparks,XXXXXXXXX,XXXXXXXXX,6544 Hazy Blossom Expressway,Caguas,PR,725,22,yes
10528,Mary,Smith,XXXXXXXXX,XXXXXXXXX,8318 Noble Timber Key,Tucson,AZ,85746,0,no
10529,Barbara,Nixon,XXXXXXXXX,XXXXXXXXX,7190 Silver Horse Glade,Caguas,PR,725,0,no
10530,Mary,Smith,XXXXXXXXX,XXXXXXXXX,1040 Quaking Mountain Heath,Lake Forest,CA,92630,37,yes
10531,Jennifer,Palmer,XXXXXXXXX,XXXXXXXXX,7746 Burning Barn Isle,Caguas,PR,725,0,no
10532,Mary,Conner,XXXXXXXXX,XXXXXXXXX,8779 Shady Parkway,Columbus,OH,43229,38,yes
10533,Michael,Smith,XXXXXXXXX,XXXXXXXXX,9138 Indian Nook,Caguas,PR,725,36,yes
10534,Mary,Brooks,XXXXXXXXX,XXXXXXXXX,3909 Clear Mount,Eugene,OR,97405,0,no
10535,Paul,Smith,XXXXXXXXX,XXXXXXXXX,2321 Stony Timber Thicket,Caguas,PR,725,0,no
10536,Michelle,Massey,XXXXXXXXX,XXXXXXXXX,4958 Heather Anchor By-pass,Medford,MA,2155,40,yes
10537,Mary,Smith,XXXXXXXXX,XXXXXXXXX,2416 Lost Key,Glen Burnie,MD,21061,22,yes
10538,Evelyn,Gomez,XXXXXXXXX,XXXXXXXXX,6274 Middle Bluff Valley,Caguas,PR,725,0,no
10539,Mary,Copeland,XXXXXXXXX,XXXXXXXXX,68 Colonial Rabbit Thicket,Hollister,CA,95023,0,no
10540,Virginia,Zuniga,XXXXXXXXX,XXXXXXXXX,9741 Dewy Bluff Maze,Virginia Beach,VA,23455,28,yes
10541,Howard,Smith,XXXXXXXXX,XXXXXXXXX,4543 Cotton Path,Caguas,PR,725,29,yes
10542,Mary,Tyler,XXXXXXXXX,XXXXXXXXX,7353 Colonial Embers Lane,Los Angeles,CA,90034,20,yes
10543,Jonathan,Smith,XXXXXXXXX,XXXXXXXXX,8967 Grand Highway,Cleveland,OH,44109,0,no
10544,Mary,Holland,XXXXXXXXX,XXXXXXXXX,2673 Cinder Rise Lookout,Caguas,PR,725,31,yes
10545,Kenneth,Smith,XXXXXXXXX,XXXXXXXXX,3520 Hazy Inlet,West Chester,PA,19380,27,yes
10546,Mary,Taylor,XXXXXXXXX,XXXXXXXXX,3236 Emerald Impasse,Caguas,PR,725,0,no
10547,Amy,Ruiz,XXXXXXXXX,XXXXXXXXX,1040 Shady Horse Limits,Bronx,NY,10473,41,yes
10548,Mary,Guerrero,XXXXXXXXX,XXXXXXXXX,1321 Honey Embers Mount,Caguas,PR,725,31,yes
10549,Mary,Atkinson,XXXXXXXXX,XXXXXXXXX,8773 Colonial Shadow Maze,Baltimore,MD,21206,31,yes
10550,Elizabeth,Smith,XXXXXXXXX,XXXXXXXXX,3866 Cotton Quail Circuit,Caguas,PR,725,0,no
10551,Jacqueline,Williams,XXXXXXXXX,XXXXXXXXX,2458 Crystal Road,Tucson,AZ,85713,0,no
10552,Mary,Finley,XXXXXXXXX,XXXXXXXXX,4524 Honey Carrefour,Caguas,PR,725,0,no
10553,Michael,Shea,XXXXXXXXX,XXXXXXXXX,8905 Thunder Berry Wood,Salem,OR,97303,0,no
10554,Justin,Smith,XXXXXXXXX,XXXXXXXXX,6496 Old Leaf Quay,Caguas,PR,725,0,no
10555,Mary,Howell,XXXXXXXXX,XXXXXXXXX,1454 Emerald Hollow,Van Nuys,CA,91405,25,yes
10556,Mary,Smith,XXXXXXXXX,XXXXXXXXX,8213 Rustic Spring Glade,Caguas,PR,725,0,no
10557,Rebecca,Contreras,XXXXXXXXX,XXXXXXXXX,6891 Rocky Route,Philadelphia,PA,19140,20,yes
10558,Christine,Smith,XXXXXXXXX,XXXXXXXXX,9673 Broad View Key,Kailua,HI,96734,0,no
10559,Mary,Jones,XXXXXXXXX,XXXXXXXXX,9009 Umber Log Island,Caguas,PR,725,0,no
10560,Diana,Owens,XXXXXXXXX,XXXXXXXXX,7923 Rustic Elk Heights,Redmond,WA,98052,0,no
10561,Mary,Smith,XXXXXXXXX,XXXXXXXXX,7184 Broad Hickory Dell,Plainfield,IL,60544,18,yes
10562,Bruce,Hester,XXXXXXXXX,XXXXXXXXX,5657 Lost Expressway,Caguas,PR,725,28,yes
10563,Mary,Smith,XXXXXXXXX,XXXXXXXXX,8093 Old Autumn Green,Hollywood,FL,33023,0,no
10564,Ralph,Oliver,XXXXXXXXX,XXXXXXXXX,4320 Iron Highlands,Caguas,PR,725,29,yes
10565,Mary,Velasquez,XXXXXXXXX,XXXXXXXXX,5950 Misty Branch Dale,Jacksonville,FL,32210,0,no
10566,John,Mckee,XXXXXXXXX,XXXXXXXXX,5406 Round Bear Parkway,Los Angeles,CA,90007,37,yes
10567,Diana,Smith,XXXXXXXXX,XXXXXXXXX,4271 Indian Trail,Caguas,PR,725,0,no
10568,Terry,Wilson,XXXXXXXXX,XXXXXXXXX,8609 Golden Pathway,Stamford,CT,6902,0,no
10569,Mary,Smith,XXXXXXXXX,XXXXXXXXX,905 Blue Cape,Normal,IL,61761,32,yes
10570,William,Moore,XXXXXXXXX,XXXXXXXXX,5546 Indian Expressway,Caguas,PR,725,0,no
10571,Sharon,Ingram,XXXXXXXXX,XXXXXXXXX,5002 Velvet Bluff View,Caguas,PR,725,26,yes
10572,Mary,Smith,XXXXXXXXX,XXXXXXXXX,6801 Burning Hickory Promenade,Chicago,IL,60625,0,no
10573,Roger,Jackson,XXXXXXXXX,XXXXXXXXX,475 Colonial Autoroute,New York,NY,10040,31,yes
10574,Phillip,Gonzalez,XXXXXXXXX,XXXXXXXXX,4293 Rustic Island,Caguas,PR,725,0,no
10575,Mary,Vargas,XXXXXXXXX,XXXXXXXXX,6888 Wishing Mountain Run,Ontario,CA,91762,36,yes
10576,Richard,Smith,XXXXXXXXX,XXXXXXXXX,864 Green Lagoon Wynd,Caguas,PR,725,0,no
10577,Jennifer,Fuentes,XXXXXXXXX,XXXXXXXXX,5659 Shady Cloud Port,New York,NY,10003,0,no
10578,Karen,Smith,XXXXXXXXX,XXXXXXXXX,1865 Honey Willow Thicket,Caguas,PR,725,30,yes
10579,Mary,Bishop,XXXXXXXXX,XXXXXXXXX,8732 Cinder Gate Corners,Fontana,CA,92335,21,yes
10580,Andrew,Smith,XXXXXXXXX,XXXXXXXXX,6286 Bright Anchor Green,Poway,CA,92064,0,no
10581,Timothy,Snyder,XXXXXXXXX,XXXXXXXXX,6379 Red Towers,Phoenix,AZ,85035,25,yes
10582,Mary,Ryan,XXXXXXXXX,XXXXXXXXX,7353 Indian Anchor Line,Caguas,PR,725,0,no
10583,Ryan,Gay,XXXXXXXXX,XXXXXXXXX,720 Cozy Street,Tustin,CA,92780,0,no
10584,Mary,Smith,XXXXXXXXX,XXXXXXXXX,8477 Silent Subdivision,Los Angeles,CA,90007,0,no
10585,Michael,Keller,XXXXXXXXX,XXXXXXXXX,2111 Colonial Parade,Caguas,PR,725,0,no
10586,Anna,Burgess,XXXXXXXXX,XXXXXXXXX,6841 Harvest Cloud Edge,Huntington Station,NY,11746,0,no
10587,Mary,Smith,XXXXXXXXX,XXXXXXXXX,9842 Foggy Range,Milford,CT,6460,0,no
10588,Jessica,Newton,XXXXXXXXX,XXXXXXXXX,9731 Round Horse Villas,Caguas,PR,725,0,no
10589,Mary,Smith,XXXXXXXXX,XXXXXXXXX,7676 Quaking Run,Levittown,NY,11756,14,yes
10590,James,Camacho,XXXXXXXXX,XXXXXXXXX,9 Golden Court,Caguas,PR,725,0,no
10591,Deborah,Humphrey,XXXXXXXXX,XXXXXXXXX,141 Honey Way,Plymouth,MA,2360,0,no
10592,Ethan,Smith,XXXXXXXXX,XXXXXXXXX,2915 Cotton Meadow,Chicago,IL,60616,0,no
10593,Mary,Phillips,XXXXXXXXX,XXXXXXXXX,5193 Crystal Anchor Path,Caguas,PR,725,29,yes
10594,Pamela,Escobar,XXXXXXXXX,XXXXXXXXX,5292 Cinder Elk Moor,Oakland,CA,94601,0,no
10595,Mary,Smith,XXXXXXXXX,XXXXXXXXX,4182 Indian Pond Freeway,Caguas,PR,725,28,yes
10596,David,Moss,XXXXXXXXX,XXXXXXXXX,852 Emerald Glade,Milford,CT,6460,0,no
10597,Elizabeth,Raymond,XXXXXXXXX,XXXXXXXXX,6379 Red Towers,Memphis,TN,38116,0,no
10598,Jason,Smith,XXXXXXXXX,XXXXXXXXX,3696 Rustic Abbey,Caguas,PR,725,0,no
10599,Mary,Jordan,XXXXXXXXX,XXXXXXXXX,8057 Little Mountain Front,Doylestown,PA,18901,46,yes
10600,David,Calderon,XXXXXXXXX,XXXXXXXXX,9383 Dewy Hollow,Caguas,PR,725,0,no
10601,Patrick,Mayo,XXXXXXXXX,XXXXXXXXX,6748 Stony Bank,Walnut,CA,91789,0,no
10602,Mary,Smith,XXXXXXXXX,XXXXXXXXX,4365 Noble Mews,Memphis,TN,38128,0,no
